cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,stoichiometry_valid,concentration_valid,ligand_valid,physics_failure_prob,bandgap,plqy,emission_peak,particle_size,emission_fwhm,lifetime,stability_score,phase_purity,phase_label
3.000000,1.603997,167.220230,0.778315,0.424759,39.860538,3,True,False,True,0.300000,2.057079,0.169281,561.597229,21.282183,32.896938,9.695181,0.542880,0.651325,3
1.973015,0.735841,209.412079,0.985621,0.553459,37.606750,0,True,False,True,0.300000,2.311982,0.184204,496.394348,8.816627,45.770092,10.370912,0.202359,0.818151,3
1.227122,2.000000,201.006561,0.826157,1.077967,26.195101,4,True,False,True,0.300000,2.303803,0.544493,524.303345,29.082476,28.194336,17.953793,0.663803,0.916046,0
1.782787,1.723139,84.452568,1.500000,0.255934,41.184044,3,True,False,True,0.300000,2.198131,0.079816,551.912170,7.473118,40.763641,12.604833,0.209959,0.639105,3
0.929897,1.163398,200.689255,1.500000,0.593134,20.190556,0,True,False,True,0.300000,10.050108,0.910984,-246.244751,2.006873,73.772125,25.375465,0.496082,0.696619,1
1.388706,1.667258,140.761780,0.341611,0.033132,21.287800,4,True,False,True,0.300000,9.966676,0.943681,-240.963821,3.264639,60.560730,24.752975,0.786119,0.710223,1
2.289583,0.527337,177.023438,0.868093,0.267963,5.020255,1,False,False,True,0.600000,2.548508,0.454292,496.392090,10.221910,45.625286,4.345712,0.499437,0.887411,2
3.000000,0.873578,213.014465,0.127553,0.721276,30.171753,1,False,False,True,0.600000,2.349684,0.148701,546.605286,13.539067,37.720139,5.199152,0.461428,0.917034,3
3.000000,0.556625,80.000000,1.458094,0.108931,49.033428,0,False,False,True,0.600000,2.067407,0.096014,506.629242,15.069719,39.393196,4.331075,0.315160,1.000000,3
3.000000,1.235273,206.213654,0.194395,0.146198,5.870924,3,True,False,True,0.300000,2.104705,0.182809,515.808105,4.303467,50.720760,5.288969,0.214064,0.500000,3
1.122629,1.620828,145.551041,0.016528,0.232455,46.695671,2,True,False,True,0.300000,2.089920,0.243866,564.840637,18.579491,37.398121,9.354657,0.597901,0.683542,3
1.260662,0.406730,185.254913,0.046316,0.126803,17.766575,3,False,False,True,0.600000,2.076851,0.257367,500.185791,13.590576,41.112682,9.880220,0.476672,0.944337,3
2.887974,0.792910,192.522507,0.350053,0.473605,48.008015,0,False,False,True,0.600000,2.088274,0.237812,481.580078,4.167037,52.690639,7.441984,0.410192,0.826473,3
3.000000,2.000000,197.486099,0.898310,0.348348,15.428395,0,True,False,True,0.300000,2.093182,0.298412,517.223816,6.795160,44.036427,15.391420,0.402558,0.719896,3
3.000000,2.000000,154.612823,0.002159,0.208537,58.904911,0,True,False,True,0.300000,2.025022,0.134735,569.823547,6.768285,42.004574,9.523247,0.561761,1.000000,3
1.048010,0.972195,129.964340,0.445471,0.102626,18.764275,0,True,False,True,0.300000,2.340757,0.165978,513.199524,19.798794,33.174751,6.179795,0.512993,0.830039,3
1.757856,1.360418,153.095322,0.650970,1.446459,54.813606,2,True,False,True,0.300000,2.365541,0.152724,554.186279,12.441130,41.251335,9.480466,0.576333,0.526842,3
0.975604,1.831196,140.700653,0.761607,0.187698,43.024353,2,True,False,True,0.300000,2.246706,0.204343,508.105560,16.916531,37.528027,3.413477,0.614200,0.851502,3
2.523624,2.000000,183.061035,0.534730,1.176903,59.889977,1,True,False,True,0.300000,2.299708,0.621269,535.712830,33.458057,33.873314,13.255430,0.852291,0.500000,0
1.330093,0.454281,190.207550,0.234051,0.516240,3.190912,0,True,False,True,0.300000,2.436808,0.627697,511.080261,8.303083,46.220928,12.907644,0.352493,0.804622,2
2.943156,0.977745,163.962814,0.129840,0.074551,26.165575,1,False,False,True,0.600000,2.456902,0.571958,513.350830,13.099371,38.190723,7.541890,0.603427,0.582161,2
3.000000,1.607048,204.947037,1.500000,0.291568,40.272003,0,True,False,True,0.300000,13.162022,0.907882,-571.058044,4.217351,50.955334,29.877796,0.315940,0.785523,1
2.126140,0.810682,144.578857,0.608060,1.141572,47.343479,0,True,False,True,0.300000,30.198326,0.876149,-2277.327881,5.336112,40.841404,33.529209,0.824387,0.678377,1
1.320091,1.428631,140.816788,0.015538,0.389420,40.343388,1,True,False,True,0.300000,9.967435,0.920500,-220.415085,3.531297,51.478436,21.448339,0.879104,0.860464,1
1.957282,1.400037,160.578964,0.190829,0.380538,6.894058,1,True,False,True,0.300000,2.179601,0.131097,531.725769,21.592730,32.777599,6.858582,0.627433,0.908957,3
2.633759,0.541494,220.990204,1.500000,0.219402,42.711323,0,False,False,True,0.600000,2.431064,0.658244,524.613586,9.387715,48.912457,6.172661,0.156195,0.564187,2
1.061888,1.492557,180.247208,0.161261,0.207511,15.258438,1,True,False,True,0.300000,2.296519,0.487965,525.680420,21.319178,30.477644,16.359858,0.825840,0.819635,0
1.266846,0.387785,113.537834,0.169489,1.500000,9.510985,0,False,False,True,0.600000,2.355337,0.000879,519.306946,10.223989,35.802299,12.558062,0.443923,0.926879,3
0.882343,1.188210,225.045273,0.164006,0.914922,52.189739,0,True,False,True,0.300000,2.295476,0.296916,517.718323,28.837225,39.803173,15.461978,0.288678,0.705309,0
1.092266,2.000000,143.809113,0.490264,0.442542,37.303276,4,True,False,True,0.300000,2.309549,0.705416,518.762024,28.691380,34.411861,12.494187,1.000000,0.721050,0
1.603673,0.843395,164.967484,0.152903,0.298822,2.804599,1,True,False,True,0.300000,2.258208,0.074051,559.790466,14.126981,37.596687,8.841614,0.568528,0.830422,3
0.884239,1.792478,250.000000,1.500000,0.632626,45.617085,2,False,False,True,0.600000,2.095033,0.146825,556.498535,15.358223,41.118324,6.124265,0.160511,0.809320,3
1.458985,0.735138,201.205246,0.053243,0.010528,12.522400,1,True,False,True,0.300000,14.510177,1.000000,-697.033325,2.482985,66.706688,25.912136,0.465306,0.598399,1
1.137331,1.868545,131.392517,0.174066,0.002113,18.970976,0,True,False,True,0.300000,2.296015,0.920339,517.013855,25.217880,33.453362,18.412640,0.931664,0.847876,0
1.070290,0.889819,180.041779,0.357641,0.409471,40.316734,2,True,False,True,0.300000,9.875606,0.827505,-254.519897,4.607108,47.885845,24.386255,0.615194,0.974714,1
0.712768,1.244522,180.245544,0.035726,0.349983,51.763641,0,True,False,True,0.300000,2.297243,0.703145,510.746552,30.418879,30.470663,13.845372,0.936194,0.764725,0
2.368489,2.000000,117.040543,0.149572,1.477180,12.826253,1,True,False,True,0.300000,2.290959,1.000000,532.021667,24.259718,35.855244,11.633806,0.758137,0.754341,0
1.628488,1.298694,195.185013,0.255436,0.644056,54.923809,2,True,False,True,0.300000,2.295344,0.519242,532.145691,29.221888,32.748680,9.119098,0.700306,0.810316,0
1.143354,0.382071,93.287476,0.362560,0.074416,21.236727,1,True,False,True,0.300000,56.902988,0.882429,-4935.016113,2.141150,69.828255,26.232981,0.406206,0.769669,1
0.653695,0.704411,172.701462,0.672718,0.248563,40.574333,3,True,False,True,0.300000,2.105524,0.259480,482.497803,20.583426,34.644749,10.376461,0.536708,0.781148,3
2.557360,0.978688,229.878784,0.063961,0.549906,8.544739,2,True,False,True,0.300000,2.081555,0.073336,523.741150,10.333671,40.718754,9.401160,0.239645,0.890515,3
1.250235,1.346590,80.000000,0.991404,0.557904,1.155584,0,True,False,True,0.300000,2.251475,0.182315,457.984894,8.137863,42.799515,7.949006,0.253316,1.000000,3
3.000000,0.555500,112.291748,0.538655,0.197650,29.735199,0,False,False,True,0.600000,120224.875000,0.972087,-12021752.000000,4.006775,46.561138,28.212925,0.677141,1.000000,1
1.832777,2.000000,171.240601,0.014985,0.007511,3.275365,1,True,False,True,0.300000,2.306572,0.611463,521.315430,14.601501,36.436371,14.290734,0.983831,1.000000,0
2.657150,0.522549,154.092896,0.656047,1.500000,37.014698,2,False,False,True,0.600000,2.373458,0.768570,531.920837,10.541411,44.593315,8.118698,0.612835,0.690551,2
2.251935,0.549753,217.275391,0.110515,0.088358,48.580097,3,False,False,True,0.600000,2.027565,0.244604,455.758484,20.446508,32.655117,3.555713,0.315651,0.907275,3
1.397200,1.058261,155.033081,0.358319,1.408500,45.878155,1,True,False,True,0.300000,2.387061,0.289828,519.458557,22.815159,39.143162,12.736401,0.507290,0.869712,3
1.499344,1.532334,160.139404,0.067414,0.222428,30.983742,1,True,False,True,0.300000,2.312278,0.614046,518.873413,27.208447,32.160542,9.882957,1.000000,0.874282,0
1.381510,0.825989,177.570892,0.261926,0.362274,22.793938,0,True,False,True,0.300000,11.576473,0.955057,-419.641754,2.981474,55.945526,24.346457,0.654920,0.603508,1
3.000000,0.999616,131.295044,0.841017,0.652464,40.901016,2,False,False,True,0.600000,2.320254,0.006483,539.681458,14.453091,30.780575,8.412759,0.543533,0.823373,3
2.060130,0.965012,183.677231,1.500000,0.039041,48.882507,2,True,False,True,0.300000,2.463951,0.562214,494.671936,17.644634,42.443863,8.516260,0.557326,0.687326,2
2.627805,0.410607,194.373962,0.191022,0.202681,17.646278,1,False,False,True,0.600000,2.158063,0.179570,524.938721,10.359184,39.946613,7.175089,0.322246,0.592616,3
0.608938,0.619739,146.069290,0.041396,0.051593,34.754147,4,True,False,True,0.300000,9.693852,0.834156,-222.752106,2.549739,62.988491,23.786470,0.853572,0.772647,1
1.641705,2.000000,207.363724,0.003790,0.342110,25.118208,0,True,False,True,0.300000,2.301083,0.423811,518.091858,27.193241,32.317368,15.360824,0.525869,0.910025,0
1.413728,1.111444,165.426270,0.521330,0.080904,39.539497,3,True,False,True,0.300000,2.296990,0.608277,517.431213,27.732498,31.925068,15.423901,0.919053,0.714520,0
0.643401,1.501885,174.229309,1.500000,0.118295,26.399956,0,False,False,True,0.600000,2.009166,0.003841,454.965424,22.436163,33.164291,6.933881,0.530274,0.723012,3
1.096941,0.737672,150.828568,0.979881,0.077098,58.588367,1,True,False,True,0.300000,2.308076,0.693260,533.509888,9.467950,43.491627,5.157746,0.542141,0.763850,2
0.684617,1.923592,154.640717,0.136438,0.012614,23.114571,1,False,False,True,0.600000,11.644234,0.908258,-400.558807,3.674178,57.581978,22.973568,0.833924,0.988820,1
1.991773,0.895743,146.374100,0.217375,0.757130,25.749081,3,True,False,True,0.300000,18.061556,0.843422,-1068.766357,2.555267,64.257362,23.731585,0.886291,1.000000,1
2.012250,0.653258,175.708939,1.011315,0.111504,27.559282,3,False,False,True,0.600000,2.379134,0.179411,552.078613,8.086828,42.547047,6.061731,0.423602,0.928570,3
1.621919,1.600683,225.796844,0.311633,0.814851,19.747879,3,True,False,True,0.300000,2.294990,0.508607,514.764954,26.645571,32.365417,19.497297,0.296028,1.000000,0
1.597197,1.031056,168.529373,0.059876,1.256944,54.067039,0,True,False,True,0.300000,2.304029,0.625193,542.002380,31.282654,32.891212,21.070248,0.900810,0.800193,0
0.868662,0.670977,197.029877,0.427630,1.101408,2.041365,1,True,False,True,0.300000,2.087302,0.265662,557.942871,22.362640,44.016155,1.783401,0.431779,0.694958,3
0.893295,1.150072,159.283051,0.087065,0.224262,56.250843,1,True,False,True,0.300000,9.942251,0.957274,-246.014755,7.536471,39.976231,23.492798,0.726113,0.500000,1
0.975365,0.813774,159.455750,0.120699,0.123513,27.925993,4,True,False,True,0.300000,2.259508,0.062660,461.908905,5.950250,45.241615,6.799006,0.554301,0.639685,3
2.313730,1.329545,107.107765,0.499885,0.015902,5.928104,0,True,False,True,0.300000,11.979443,0.932556,-458.501190,2.000007,79.040543,27.398735,0.543151,0.874586,1
2.457236,1.542927,113.607246,1.484080,0.429103,2.378123,0,True,False,True,0.300000,2.312137,0.124650,494.735870,14.589843,33.209129,2.221680,0.502295,0.846311,3
3.000000,1.572990,164.031876,0.059632,0.795834,40.042252,2,True,False,True,0.300000,2.187308,0.190676,550.058655,7.748467,43.362793,6.784164,0.537255,0.714123,3
0.931938,0.631705,186.498795,0.536238,0.472071,14.389361,3,True,False,True,0.300000,10.667945,0.912968,-314.643341,2.807858,60.549099,23.988565,0.593073,0.945867,1
1.164960,0.504319,159.925308,0.314444,0.187738,7.341578,4,True,False,True,0.300000,2.234875,0.121235,595.939453,15.505531,34.406586,4.970449,0.682058,0.628292,3
1.790991,1.117552,96.982399,0.338074,0.627665,5.735568,3,True,False,True,0.300000,2.050306,0.228031,456.689026,20.303057,31.448078,9.785306,0.270707,0.818956,3
1.258561,0.771991,116.340836,1.449290,0.205906,43.349899,0,True,False,True,0.300000,2.304285,1.000000,515.671082,27.466709,38.458061,17.219688,0.741053,0.602359,0
2.198063,0.794877,188.840530,0.268775,0.405348,40.365543,1,True,False,True,0.300000,2.020530,0.123476,599.498596,12.924001,35.489998,10.168879,0.506204,0.854561,3
1.295447,1.030535,100.776543,0.007513,0.116693,17.697445,3,True,False,True,0.300000,2.331198,0.180364,506.497925,3.518602,60.554466,11.045264,0.336390,1.000000,3
3.000000,0.700899,99.743538,0.093273,0.140969,17.779734,3,False,False,True,0.600000,2.367893,0.152616,504.296356,18.605259,39.068615,10.287782,0.370597,0.875200,3
0.780450,2.000000,108.110802,0.020705,0.684243,45.913151,1,False,False,True,0.600000,2.296907,1.000000,518.072693,30.200644,30.208836,14.807368,0.700800,0.874321,0
1.514764,1.649412,204.096191,1.060166,0.008527,50.609180,4,True,False,True,0.300000,2.303907,0.481216,525.597229,34.555733,31.178278,15.291616,0.539447,0.715540,0
2.196057,0.637587,171.733597,0.441484,0.010166,59.475548,2,False,False,True,0.600000,151.047729,0.964117,-14361.215820,2.162554,71.217102,24.956522,0.762866,0.589149,1
1.447095,1.378625,114.623398,0.480080,0.262122,23.871019,1,True,False,True,0.300000,9.805607,0.955573,-225.078995,3.203479,53.816326,29.090475,0.620221,0.923741,1
1.969854,2.000000,195.436066,0.397720,0.274371,48.789379,3,True,False,True,0.300000,2.303465,0.517692,528.118408,31.726076,36.300209,16.093828,0.745721,0.993616,0
1.933527,2.000000,217.707596,0.243239,0.424777,58.145756,4,True,False,True,0.300000,2.300205,0.340128,529.033325,31.971087,25.051001,11.146378,0.427380,0.594529,0
1.890764,1.196258,130.681747,0.294466,0.633585,51.393143,3,True,False,True,0.300000,11.061920,0.898537,-372.052856,8.494214,33.815681,23.983994,0.798178,0.989702,1
1.122915,0.847547,139.200653,0.515234,0.723018,34.682999,1,True,False,True,0.300000,2.303682,1.000000,500.761841,28.948181,32.803230,18.151806,1.000000,1.000000,0
2.378069,1.967646,179.381973,0.188705,0.050535,49.433220,1,True,False,True,0.300000,2.298236,0.642023,501.283356,27.305635,38.596504,9.363177,0.889039,0.753592,0
2.375438,0.407159,155.151001,0.770501,0.435764,47.210735,0,False,False,True,0.600000,889481.687500,0.906402,-88947416.000000,2.470466,69.711571,24.372650,0.772081,0.989025,1
1.494209,1.095395,99.686050,0.096958,0.207153,51.470394,1,True,False,True,0.300000,10.429840,0.902460,-282.036072,5.233562,42.625374,30.504292,0.571431,0.898101,1
1.747773,0.757581,235.004852,0.697225,1.500000,53.326260,1,True,False,True,0.300000,2.303263,0.393937,500.726990,27.211407,31.337317,11.885328,0.245604,0.734303,0
1.522258,2.000000,197.012604,0.353217,0.537494,25.021658,2,True,False,True,0.300000,2.353919,0.032851,581.243530,19.234825,28.674055,10.325146,0.377787,0.514729,3
0.997273,0.806981,173.951309,0.218128,1.500000,11.003504,4,True,False,True,0.300000,2.103256,0.191568,470.612549,16.418167,30.529467,8.422584,0.609825,0.978067,3
0.734234,0.738087,108.238426,0.063742,0.147959,10.259816,0,True,False,True,0.300000,9.984831,0.883595,-231.745010,5.661250,49.006104,23.403040,0.598266,0.839512,1
2.793271,0.926487,117.952995,1.500000,0.759837,22.774370,0,False,False,True,0.600000,2.352468,0.222028,521.339050,8.301260,43.418934,5.179281,0.504509,0.872483,3
1.052280,0.626080,156.030273,0.032369,0.350503,51.473576,1,True,False,True,0.300000,11.607954,0.903205,-435.127258,7.581244,33.724743,23.056952,0.846486,0.823060,1
0.986981,0.600873,196.771942,0.283913,0.488902,49.970860,3,True,True,True,0.000000,2.298703,0.680713,514.596985,34.706329,35.772724,10.453584,0.657777,0.909162,0
0.506605,0.624498,230.248383,0.064385,0.073016,4.244637,2,True,True,True,0.000000,2.326889,0.101459,485.276672,11.596949,39.080597,8.456514,0.208081,0.888689,3
1.707965,1.634728,177.937683,0.805154,0.365413,9.020946,1,True,False,True,0.300000,9.916442,0.947628,-228.976334,3.107422,54.320221,18.404577,0.674938,0.897568,1
2.115131,1.811700,192.062057,1.500000,0.371210,30.675831,0,True,False,True,0.300000,2.298362,0.538124,517.168823,26.774088,34.902737,15.354802,0.698240,0.717260,0
1.919172,1.027751,153.077072,0.586184,1.091744,52.076427,1,True,False,True,0.300000,2.293913,0.871848,517.048401,34.676891,32.136501,15.578767,1.000000,0.752965,0
1.467134,2.000000,183.914581,0.616582,0.080144,41.180836,3,True,False,True,0.300000,2.304376,0.819499,517.609192,27.959991,28.795551,12.416507,0.865712,1.000000,0
1.208666,1.123085,148.332779,0.813118,0.031037,44.900249,1,True,False,True,0.300000,2.292029,0.813414,554.243286,28.288538,34.885738,13.269460,0.912137,0.806217,0
2.365733,1.324491,139.224380,0.114391,0.908163,3.871607,1,True,False,True,0.300000,2.434050,0.878373,485.241913,9.236049,48.043530,11.111664,0.627307,0.500000,2
1.587771,0.881904,107.315880,0.509693,0.640610,59.426105,1,True,False,True,0.300000,12.584495,0.860262,-508.848114,2.779001,60.156540,22.505648,0.555876,0.998195,1
1.347687,1.087891,211.690353,0.377213,0.012863,21.387878,1,True,False,True,0.300000,2.120933,0.053992,485.419312,3.560451,63.181046,5.679493,0.271921,0.980693,3
0.734396,1.329926,142.923569,0.600610,0.317028,14.565416,2,True,False,True,0.300000,2.318130,0.064749,488.049408,17.093636,37.381569,8.843404,0.668395,0.805919,3
2.802985,1.066843,184.510147,0.354559,1.449545,21.637775,3,True,False,True,0.300000,2.300846,0.611280,523.080017,24.541674,31.099209,20.523634,0.725196,0.879518,0
1.807290,2.000000,127.483810,0.232501,0.929109,8.575391,1,True,False,True,0.300000,2.329595,0.116458,491.218536,20.330692,33.356499,6.086500,0.611956,0.991317,3
0.970555,2.000000,250.000000,1.500000,0.233760,1.706944,1,False,False,True,0.600000,2.302286,0.888384,504.884430,8.201674,52.083534,9.145563,0.106877,0.751254,2
1.473001,0.477560,130.550232,0.824454,1.500000,12.687657,2,False,False,True,0.600000,2.300176,0.500576,509.214142,7.287527,50.223045,4.053894,0.645004,0.500000,2
2.332236,0.656768,134.457047,0.355867,1.500000,20.142115,3,False,False,True,0.600000,196.467163,0.914961,-18891.921875,4.948613,50.084389,29.053717,0.801262,0.802835,1
1.216192,0.853553,192.482834,0.425167,0.038949,14.357917,1,True,False,True,0.300000,2.040678,0.137441,582.175537,7.748766,37.688488,8.514086,0.457482,0.879746,3
1.460738,1.092441,163.181290,0.208722,1.371994,7.847829,0,True,False,True,0.300000,2.301539,0.762206,522.734985,20.354643,40.020306,16.435831,1.000000,0.845386,0
1.315933,1.064539,132.517838,0.006263,0.317631,33.067043,0,True,False,True,0.300000,2.232975,0.109216,530.190247,9.027720,41.860889,5.891811,0.559051,0.827645,3
1.024800,1.341092,138.491470,0.086097,0.037985,7.665030,3,True,False,True,0.300000,10.126200,0.870583,-250.914658,4.011250,47.210133,29.248411,0.806185,0.721275,1
2.129452,1.270095,248.680420,0.144581,0.615612,51.849705,1,True,False,True,0.300000,2.397083,0.559589,519.401489,6.885473,44.651463,16.035397,0.060071,0.691407,2
1.961505,0.790821,179.014359,0.033384,0.048828,8.383452,0,True,False,True,0.300000,2.412299,0.561742,481.607727,10.649554,41.365448,7.608970,0.521092,0.788262,2
